Rewards,Times,Entropy
10.268300848820074,0.028382053996901958,0.5091750689306852
8.532233118852902,0.042350856999401006,0.4504885562618252
8.341406665484826,0.03832985800108872,0.42319021984824967
7.884741755010946,0.040936877003405245,0.4067085349934389
8.012141931669614,0.0385854580020532,0.3956331802569058
8.251190634895368,0.046330874001141636,0.38760767895971004
8.088029778921122,0.04052125399699435,0.38159584152632364
8.355613964131791,0.060134467997122555,0.3768946163235889
8.291175160336412,0.03680808500037529,0.37309818882380974
8.327968227302765,0.036723088005092,0.36995653697979697
8.1847952656652,0.031802275003865364,0.3673025600197873
7.899415985274914,0.04232333300169557,0.36500947206246875
8.007714797218915,0.03534161299932748,0.3630026965407019
7.664056671187143,0.03695422100368887,0.3612251514067805
7.925536109703468,0.034531976005528126,0.359657322563056
7.928409318551235,0.036367510999552904,0.358252461563974
7.9774284445851595,0.027054231996880843,0.35698681485091355
7.658853487436879,0.03646442900062539,0.3558434042901549
7.801048666486642,0.0336601009988226,0.3547988809747157
8.149384604627734,0.036491349999560045,0.3538434131130948
8.428629419687105,0.036816199996974316,0.3529690938540689
8.385370743493791,0.034090930997626855,0.3521727596228549
7.770108666530759,0.035769274003105235,0.35144232036529155
8.553810618607907,0.03426008600159548,0.35076721502946634
8.29729434035468,0.03670996400527656,0.35014880830780165
7.862344872300246,0.03464403999387287,0.34957681629087867
8.05991347848913,0.0375403389998246,0.34904034722960803
8.001704688526702,0.037446676000254225,0.34854789540274117
8.686016749292534,0.03433426200528629,0.3480867264852668
8.561118737974395,0.03766650600126013,0.34765234145044693
8.10459981200197,0.03807642000028864,0.34724277737191833
7.665027868728648,0.03781481199432164,0.3468519058293876
8.374377657533897,0.03797698199865408,0.3464819725043513
7.954762919789089,0.0351758940005675,0.34613386346808883
7.690387771037117,0.038000906000379475,0.34580153676300024
8.389061470619994,0.042108625994296746,0.34548473946821506
7.63723103536849,0.03278973699780181,0.3451823962459013
8.008019550090086,0.03391100600012578,0.34489240867139254
7.853902808674868,0.033798450999893245,0.34461437141680595
8.186545688756668,0.03601947599789128,0.3443467728015823
8.115700639107695,0.04547626499668695,0.34408978490461006
8.460672302029579,0.03433861600584351,0.3438436127717985
9.37069735252059,0.03377663700375706,0.3436159951322965
9.0473172532626,0.034170257000951096,0.343409919288763
8.359226483389387,0.0360824109998066,0.343215529765401
8.176799872181189,0.042568194995401425,0.34303015643564827
7.9745567729758395,0.04004353099735454,0.3428510975273061
8.258734407758402,0.03772631899802945,0.34267924691163254
9.18822065650201,0.033964674001326786,0.3425158720755536
8.87436418884159,0.03863343399949372,0.34236132714588047
8.52830763955127,0.03851967499707826,0.3422125155851539
8.422943245118292,0.03836672100238502,0.34206790869006654
9.214241888555561,0.03247133000055328,0.34192958922393396
8.199057660171489,0.034079192999051884,0.3417985837228988
9.190683007089993,0.03499891599756665,0.3416718801056903
8.20024400536433,0.06712369899265468,0.3415491031199245
8.754909178137712,0.04047181600471959,0.34143492713452434
9.07631757319249,0.05742665799567476,0.3413261314644756
8.44206104456851,0.05697644199826755,0.34122214010809093
8.472482227008774,0.04301460999529809,0.3411234789584481
8.864636849397176,0.04074303600471467,0.3410294939741126
7.826253826438111,0.04958076600916684,0.34093882512041207
8.40909854705378,0.03352881199447438,0.3408498237038618
8.039203186456971,0.04156903400202282,0.34076409346858133
8.787085849567195,0.04967891999869607,0.34067938336424086
8.254481192196934,0.04383965700049885,0.34059878009231226
8.395371279295643,0.044239662993932144,0.34052091333192475
8.75535112796171,0.046315148001303895,0.340447084914511
8.139930408491985,0.04987914100172929,0.3403752651818014
8.31775160780817,0.04463675799546763,0.3403038139928265
7.9635785857924795,0.045290219994494695,0.34023344561033936
8.474865166981767,0.04731932999799028,0.34016367376260814
9.092851144925572,0.05030413399683312,0.3400963931862954
8.132986881916576,0.0426678799954243,0.3400309012004225
8.523536756954044,0.04216812000609935,0.3399677635646459
7.991670650096819,0.05292980500031263,0.3399061580578036
8.68982774890805,0.054386190999066455,0.33984509010635083
7.9968013814969705,0.04516007099184208,0.3397848552433512
8.021970243219101,0.04447145899990573,0.3397253204584136
8.472817994894045,0.05848762399633415,0.3396665161891128
8.925008392706484,0.04748482299852185,0.3396112540413552
8.507918944925432,0.0506674800044857,0.33955691636871227
8.012414105741053,0.061321908002719284,0.3395033335525407
8.584227641783633,0.051534376997733486,0.33945107287397996
8.333520471372667,0.048235002005239946,0.33939938093138644
8.238260183497372,0.050010895000305026,0.3393481006869501
7.786582354975991,0.04903743299888447,0.3392975259722962
7.996398631555935,0.04625080900266767,0.3392471121422293
8.419287090393246,0.048840890997089444,0.33919701945341096
8.218120859658306,0.05723510199575685,0.33914802241567266
8.831135614816837,0.04496109099825844,0.3391012135569572
7.647580542458033,0.047555055003613234,0.33905639996301196
8.971194659246864,0.044244747000047935,0.339014040357635
8.324374594564771,0.04926916599855758,0.3389725828711107
8.436636079267965,0.05120917700231075,0.3389313663281683
9.351642191026377,0.04605461700120941,0.3388908849539192
8.80232322907648,0.042344534000148995,0.33885157718503994
8.148568537610984,0.05170892099617049,0.33881305857841204
9.065479589580042,0.040948140003019946,0.33877528553590197
8.689120881139289,0.06066650199936703,0.3387397160602445
