Rewards,Times,Entropy,Coverage
-171.11313443131098,0.005734455999045167,1.094724137171037,358.71
-128.98323566830769,0.0060323879984207456,1.0906067053597095,469.4875
-105.55712922969764,0.008126193999196403,1.0816367415487729,532.1866666666666
-101.81192807495464,0.006162255999515765,1.0727864797601316,587.845
-88.9874390919958,0.006196906999393832,1.063921439633084,631.627
-77.52972475795552,0.006089521000976674,1.054166753130709,663.49
-73.89711165768203,0.006316397998598404,1.0444955014000334,687.9785714285714
-76.4241451878062,0.006585632000351325,1.0349977535725514,707.488125
-71.98653530375482,0.007914586999104358,1.02580647628718,725.4027777777778
-69.34721246890736,0.006776825998676941,1.0173030881397944,741.481
-76.09845485488117,0.00648701399913989,1.0094858987705724,757.4663636363637
-74.18011780224911,0.006203380002989434,1.0025016492527146,772.3458333333333
-71.10696639187934,0.0056771759974071755,0.9961671898398105,786.2365384615384
-64.04490822132192,0.006239672999945469,0.9902331669124924,799.2603571428572
-65.62732939005363,0.006110680999408941,0.9845958991807526,810.675
-61.884899361095655,0.008397847002197523,0.9791296104476239,820.985625
-59.33183101928639,0.005815091001277323,0.9738921982958121,831.0464705882353
-58.8899532688555,0.005543786998314318,0.9688478661415765,840.1827777777778
-64.61874014320937,0.007086373002966866,0.9640291096928243,848.4615789473684
-54.01911628069402,0.007123537001316436,0.9594009061733505,856.1615
-65.03975042441164,0.005478453001123853,0.9549294654475703,863.1416666666667
-62.21961241856171,0.005414096999738831,0.9506654980870698,870.0870454545454
-59.67731401960404,0.006657254000310786,0.9465705817344275,876.605
-59.53879847941133,0.0056451019996893595,0.9425987880439538,882.5797916666667
-58.66404996547087,0.00571680300112348,0.9387711821774148,888.1974
-58.55103371516221,0.006290439999138471,0.9350838830010508,893.4590384615385
-59.91597903943497,0.007046969999501016,0.931547871998338,898.3387037037037
-59.02019264921485,0.005466968000109773,0.9281300480044339,902.8980357142857
-56.93396259149508,0.0057720740011427555,0.924797518919711,907.1512068965517
-61.131803116404036,0.005927975000231527,0.9215756809030805,911.1295
-55.84761709652718,0.006746779000677634,0.9184742796703699,914.9117741935484
-59.25702662407292,0.006655370000808034,0.9154584046991607,918.46140625
-56.80451676959082,0.0061809429997811095,0.9125504583931751,921.795909090909
-59.32544172802945,0.0060819520024233496,0.9097281487151753,924.9342647058824
-58.63134800535477,0.006525770000298508,0.9070000605760077,927.9045714285714
