Rewards,Times,Entropy,Coverage
-166.0182536092839,0.004276915000227746,1.0927382104317385,357.465
-130.1384779117327,0.004285633999970741,1.0882523714550236,477.6825
-108.47816775290572,0.004263639000419062,1.0813006446053925,549.3933333333333
-92.19127220921393,0.004260167999018449,1.071280219955366,598.51875
-80.59864847596043,0.00433822300110478,1.060802147380349,640.404
-76.1563110652229,0.004217090999009088,1.0496755538762368,673.8466666666667
-79.12033129735902,0.00433855500043137,1.039210818990325,702.5192857142857
-79.06356255502338,0.004289987999072764,1.0298537475032004,725.836875
-71.07290574342439,0.00434138399985386,1.021150265928448,745.1483333333333
-72.86660709318336,0.004301076002011541,1.0127995580954987,762.3125
-65.14246955365205,0.004269523999246303,1.004911689051725,777.4663636363637
-78.734283802749,0.004377656998403836,0.997551270871636,792.2520833333333
-65.3996915359061,0.004256616999045945,0.9908765150303857,806.1173076923077
-69.89578252931,0.004388669000763912,0.9845705354959489,818.51
-68.62901148206173,0.004336608000448905,0.9785981716845851,829.5426666666667
-71.91294576096824,0.004440046998497565,0.9731210738479398,839.360625
-63.680892713803296,0.0042694209987530485,0.967968682600737,848.2008823529412
-66.50774227646023,0.0042838309990474955,0.9630663796971576,856.2516666666667
-63.23148024925887,0.00432861600042088,0.9584057195686667,863.6328947368421
-68.89352205652808,0.004287752001837362,0.9540044004962371,870.30675
-60.82608187469005,0.004245246000064071,0.9497971294129799,876.3635714285714
-58.81399381457646,0.004256079001061152,0.9457095967831277,882.1720454545455
-63.818880962542835,0.004336630000616424,0.9417909689782193,887.8219565217391
-57.9911517986209,0.004323038000147789,0.9380169827849293,893.1002083333333
-59.467461201924316,0.004212081001023762,0.9343711918903893,898.156
-59.38421353745583,0.004330735001713037,0.930839194002163,902.8423076923077
-68.12039070308322,0.004208248000068125,0.9275045647737163,907.1814814814815
-61.34224756463705,0.004239959999977145,0.9243278686383685,911.2157142857143
-62.907780312649166,0.004249532000685576,0.9212766609576661,915.0246551724138
-63.40705225736846,0.004294738000317011,0.9183545965372629,918.6691666666667
-61.226413102398574,0.004257910999294836,0.9155264436446476,922.106935483871
-62.1378811994215,0.004383860999951139,0.9128278109562717,925.40984375
-60.90648719129642,0.00433671799779404,0.9102204978794225,928.9703030303031
-61.90110708486464,0.0043556660015019585,0.9077024748706292,932.5741176470589
-58.787980441156385,0.004318284999171738,0.9052719438395032,936.4291428571429
-61.86909652482512,0.0043944440010818655,0.902920103142988,940.07
-56.759004335661196,0.00426868000155082,0.9006508385236722,943.5140540540541
-64.56640066729588,0.004377575000398792,0.8984565775287807,947.0909210526315
-57.38157199907321,0.004267610000388231,0.8963372905189532,951.1165384615384
-60.006494445478346,0.0042614040026091975,0.8942778467708083,954.951125
-62.2979331073178,0.004257007001142483,0.8922765498022328,958.5989024390244
-55.67358907948044,0.004332199998607393,0.890323406668305,962.0846428571429
-65.88491511409671,0.004489779000577982,0.8884224414318375,965.9701162790698
-55.73009479789837,0.0042452429997501895,0.88658350518723,969.9026136363636
-60.128740009927576,0.004297453000908717,0.8847872397037352,973.6603333333334
-51.11134735755594,0.004334371999138966,0.8830271332656902,977.2569565217391
-60.9242276219898,0.004800247000821401,0.8813000301253543,980.7089361702127
-54.62611993510258,0.00491573400242487,0.8796136801625524,984.0170833333333
-57.826018593323276,0.004303481000824831,0.8779596933200019,987.1902040816326
-55.675766269067935,0.004429463000560645,0.8763377104286357,990.2364
-58.28331962349954,0.004293178002117201,0.8747509677729973,993.1631372549019
-58.148458182235,0.004325264998478815,0.8731963515450382,995.9773076923077
-59.95802149330835,0.004274707000295166,0.8716694952978002,998.6962264150943
-56.784114492101395,0.004287359999143519,0.8701798695045831,1001.4233333333333
-56.34436448422207,0.004361204999440815,0.8687259712806937,1004.074
-54.030529900286275,0.004345035999722313,0.8673070351941761,1006.6441071428571
-57.45149734521906,0.004318748001242057,0.8659107201129623,1009.1240350877193
-55.91009878365946,0.004315715000266209,0.8645405145967966,1011.518448275862
-55.68861949869116,0.004288313999422826,0.8631941537386114,1013.8316949152543
-53.889272125756214,0.004261383001285139,0.86187399954023,1016.0678333333333
-55.25976977045002,0.004407334001443814,0.8605785840124018,1018.3527868852459
-58.86719349639283,0.004272957000357565,0.8593086456486078,1020.6696774193548
-64.3714935167539,0.004409766999015119,0.8580721395959897,1022.9825396825397
-56.040883128303804,0.004192355999548454,0.8568712386069279,1025.4515625
-55.20391316214415,0.004273850999306887,0.8556944869860652,1027.8446153846153
-55.961331441513295,0.004341893002856523,0.8545390209892825,1030.1651515151516
-57.87834619268275,0.004288112999056466,0.8534007028077275,1032.4164179104478
-56.35969559834821,0.004323097000597045,0.8522857651326455,1034.6014705882353
-61.86896489609081,0.004230146002373658,0.8511919336844405,1036.7231884057971
-52.22021738711283,0.0043438440008321776,0.8501175453417635,1038.7842857142857
-53.29288158008694,0.004543238998448942,0.8490586051346415,1040.8099295774648
-56.004671409591396,0.004245867998106405,0.8480202076677008,1042.791736111111
-50.038439049311464,0.004459126002911944,0.847000829959618,1044.7192465753424
-61.357267341313225,0.004226531002786942,0.8459984378027742,1046.5977702702703
-61.19392937690666,0.004274671999446582,0.8450173677188189,1048.4298
-59.128886279334026,0.004341116999275982,0.8440548435819311,1050.2157894736843
-55.75306494374477,0.004385043997317552,0.8431091035465839,1051.9727272727273
-54.72082232436118,0.004373084998806007,0.8421775995478031,1053.6951282051282
-59.24729807311366,0.004247486998792738,0.8412599712961522,1055.3888607594936
-59.02544860859743,0.004591646002372727,0.8403560835354484,1057.04025
-54.848029271067844,0.00428731800056994,0.8394656857944336,1058.6508641975308
-61.432093202698894,0.004433213001466357,0.8385929488256406,1060.2221951219512
-60.603413326330184,0.004277970000111963,0.8377373876097292,1061.7556626506025
-54.1560654675924,0.0042603119986597444,0.8368934111103703,1063.252619047619
-54.1266981054388,0.004383708999957889,0.8360607274890117,1064.7143529411765
-55.26266381354648,0.004268923999625258,0.8352374602941842,1066.1420930232557
-52.53529471279401,0.004249847001046874,0.8344258517111481,1067.537011494253
-55.37678505833808,0.00426904599822592,0.8336258313766596,1068.9002272727273
-56.760411384101225,0.004289341999392491,0.8328364280385371,1070.232808988764
-59.13201300189514,0.004216161000949796,0.8320590671309848,1071.5357777777779
-59.69538716573539,0.004272697998385411,0.831294289267205,1072.81010989011
-54.20547124190736,0.004272989000019152,0.8305402558278796,1074.0567391304348
-55.4117059973406,0.004351926000090316,0.8297954246956502,1075.287365591398
-55.3949813650439,0.0043325980001827705,0.8290608249066053,1076.4970744680852
-52.94903588405401,0.00423475299961865,0.8283356430842909,1077.683
-54.90608320677973,0.0044867170005454685,0.8276204126370876,1078.8500520833334
-59.22566964161934,0.004271348998590838,0.8269158269481115,1079.9959278350516
-50.04349418583184,0.0044422229981864805,0.826221200250162,1081.118418367347
-59.43631081382305,0.004267275999300182,0.8255350299839529,1082.2182323232323
-57.11016521829717,0.0043719869997585195,0.8248589970326299,1083.29605
