Rewards,Times
-188.00354855524995,0.004770429999625776
-179.73215533869694,0.004574663000239525
-173.56139666580333,0.004453827000543242
-170.26981088913726,0.0050417899985041
-168.33184121774175,0.005040091999981087
-163.78868845525005,0.00528141200018581
-167.17355403944697,0.0046881999989273025
-162.71768507393594,0.004740112998988479
-163.94463290012612,0.004593277998646954
-164.94126565744764,0.004674844000546728
-165.58874370001328,0.004574232999439118
-164.11401561418822,0.0044904619993758384
-164.04393239069068,0.00466882199907559
-162.34582848253115,0.00467133200072567
-161.16728989136536,0.0049348589997680395
-161.106455359638,0.004879232000239426
-160.44629272162035,0.004654315000225324
-161.31858497427686,0.004657946999795968
-159.69024217274608,0.004745375999773387
-161.8626654847414,0.005714396001421846
-161.01313505301448,0.005427911000151653
-158.45041248271704,0.004785633999417769
-159.2479526848851,0.004703698000521399
-159.56680268809498,0.00531129300041357
-160.6208195994772,0.00491536199930124
-159.841194046538,0.0047949600014544555
-160.60707566685812,0.00479546000045957
-160.05666054861257,0.004749612999585224
-159.75153247427698,0.004772910002211575
-156.60249309364505,0.0047356690002197865
-158.97124871754076,0.0047237359997234305
-159.0089001433059,0.004722710999776609
-162.2245545003593,0.004591087999433512
-157.90794266691807,0.005200069000129588
-158.7163706888679,0.0049107209993235305
-159.0756445968913,0.005433879000484012
-159.18107106155526,0.006722523000789806
-157.23637429441885,0.006044126000924735
-159.29488312317758,0.007184786998841446
-157.4926522414727,0.006193667999323225
-158.1766652108206,0.0056079929995758
-158.18147010428675,0.005705235000932589
-158.82418500680717,0.0067936539986112624
-157.4366957702372,0.007605274998350069
-156.5089039454859,0.005961906999873463
-154.98406065448216,0.006189754000952234
-159.90168859885074,0.005934065999899758
-158.1903040320843,0.005065486001694808
-157.30845639727323,0.005496924000472064
-159.5515030951661,0.005991619000124047
-157.94738308875148,0.005327276999450987
-158.40712869727597,0.006201352999050868
-156.55157407865164,0.005233580000785878
-155.8783023742627,0.005135520000185352
-159.08688756282854,0.004880344999401131
-161.05910997531564,0.005113922000455204
-156.60905351097944,0.006080029000004288
-155.96982088939174,0.007006836000800831
-157.71961661449578,0.006027988999994705
-156.07709802512574,0.005508930000360124
-158.14654974473467,0.007657054999290267
-156.979223810142,0.0068369630006782246
-153.3827498085632,0.006861477000347805
-158.67286602408444,0.005987522999785142
-158.13465901240815,0.007485122999787564
-157.9887417096096,0.006121127000224078
-156.39121549114216,0.005643590000399854
-157.75137907361403,0.006419005000352627
-156.32931202409105,0.005716503999574343
-156.5168887410504,0.005710754000028828
-158.11457513026622,0.0049710450002748985
-160.26123057063808,0.005456453999213409
-158.4874341779774,0.005808346000994788
-157.95950726906165,0.005993282000126783
-158.44523570979175,0.006153769000811735
-157.900109999387,0.005839276999467984
-157.56859158129578,0.005514039000699995
-156.71899432544652,0.005747872000501957
-158.69659371183351,0.005105694000376388
-159.23377631029277,0.005272642000054475
-157.1845282848475,0.0053222259998437944
-157.57373788148945,0.00480865699952119
-156.51338563782926,0.005185625000885921
-156.98193707826687,0.005289476000325521
-156.63548953843122,0.004830027999851154
-156.35627185787445,0.00640490099976887
-158.05548781634755,0.0051127479999559
-157.4792978651124,0.005283312998944894
-158.90578881204164,0.007184817999514053
-156.40163415181868,0.0059007249989372216
-155.74510485624666,0.005340111000550678
-157.24538845396518,0.005227552999131148
-158.02653470896118,0.005019555000326363
-157.45568453770403,0.005928530999954091
-157.68595852293944,0.005257120999594918
-159.01231830768182,0.005020857999916188
-156.52895304497386,0.0048273739997239315
-157.54824232261265,0.004943794999853708
-158.7443494684431,0.005293129000638146
-155.81147683007745,0.004939302000711905
