Rewards,Times
-183.83055434816478,0.0039306740000029095
-183.69430492067153,0.004034739000780973
-183.65288488146277,0.004043334999441868
-182.3057628864188,0.003969230999064166
-185.77898094757867,0.0042834479996236045
-184.15357177519996,0.004371778999629896
-183.28887788822695,0.004379659999831347
-183.44346571063056,0.003988221000181511
-180.2686914937177,0.0044540779995440975
-181.97679337369902,0.0039041110005928205
-182.59766934050162,0.004026325000158977
-181.124099197112,0.004327723999886075
-180.62681048786493,0.003950488000700716
-184.2447648111801,0.004436016999970888
-182.02133487686925,0.004177518000506098
-181.34425463588707,0.00451353700060281
-183.23617505988096,0.0045120749999477995
-183.34570256445753,0.00425413699937053
-181.5261251875426,0.004353638000611682
-182.35113439254485,0.005059152000030736
-183.9864892188629,0.00419922999877599
-184.78992042872744,0.004289049999788404
-180.48477425450758,0.003999556000344455
-185.38765122862813,0.004216486000659643
-185.44641995599167,0.004211721000174294
-186.41565226627597,0.004789625000412343
-180.68896852713482,0.0042852770001627506
-180.4219467255624,0.004331443000992295
-182.97383240868757,0.00394209799967939
-179.17595686481786,0.004251320000184933
-184.46002514622123,0.004177975000638981
-180.56031512342832,0.004009168000193313
-182.30834097326203,0.004143271999782883
-184.11210885476848,0.004049831000011181
-187.83363017407686,0.004081262000981951
-180.2393148640556,0.004304021999705583
-185.02430969903256,0.0040416640001058116
-184.6080986672652,0.004017136000620667
-184.75373682070133,0.005122783000551863
-184.18614294415022,0.004015409999847179
-181.3030132823716,0.004057694000512129
-185.06539447081875,0.004204686999728437
-185.49854770749909,0.004497559000301407
-185.11182762977515,0.004409896000579465
-182.8999083945604,0.004387940999004058
-179.6553124558669,0.004389899000234437
-184.44325409813428,0.004097059999621706
-181.64271622449763,0.003995893999526743
-183.2866576716745,0.0038172689999919386
-182.59631647596015,0.004059235000604531
-182.2347056127861,0.0039037949993507935
-181.9549949263414,0.004333156000211602
-181.8721869455277,0.004247981000225991
-185.05447663424093,0.004439720000518719
-179.1721138363503,0.004510003999457695
-183.01309569973648,0.004271733000350651
-184.96876273847087,0.00424252000040724
-184.811061537326,0.004742898000549758
-184.05362829065518,0.004569610999606084
-182.26834114277236,0.004290591999742901
-183.43492798019113,0.004188581998168957
-184.09181597078856,0.004828892000805354
-182.3927702406238,0.004660195000033127
-184.714654247469,0.0041433999997389035
-180.29683258795635,0.0042131029987649525
-185.47102850927809,0.004323914000269724
-182.203452500351,0.004259622000245144
-181.7019153160826,0.004024017999472562
-183.9389614991012,0.004156691999378381
-182.86634985070373,0.004034335999604082
-180.16875435537244,0.004149264001316624
-182.78301862498705,0.0040090300010342615
-184.1765548789815,0.004176080000179354
-185.29117853538682,0.004112191000313032
-182.5289908124956,0.004126312000153121
-185.136659346821,0.005644749000348384
-183.07043979356197,0.00697208300116472
-184.59239310316337,0.005977585998771247
-182.9950087340708,0.005006297000072664
-181.7654747477009,0.005204570000059903
-184.40407583757215,0.005006898998544784
-181.31235523544302,0.005535501000849763
-184.69793665303976,0.005654854000167689
-185.23729422995734,0.0076844439991691615
-182.87511617278466,0.006036303000000771
-183.77994759085664,0.005699391999660293
-184.94067236223643,0.005942912999744294
-180.7939844575724,0.00614047400013078
-182.15424782712319,0.005192323000374017
-183.67259191803674,0.004753139000385999
-183.70583787329798,0.006066960000316613
-181.29192391320805,0.004822892999218311
-183.1012238237614,0.0057675750003545545
-182.42117359119428,0.005708875999262091
-184.82504833278566,0.007285785999847576
-185.1900578552754,0.0056308790005277845
-184.74162241741473,0.004918670999904862
-186.51995892263363,0.004759549001028063
-184.81205929629073,0.005019218999805162
-181.10614383412693,0.006333751999045489
