Rewards,Times,Entropy,Coverage
-144.3178920806248,0.02176832700148225,1.0728527102686123,27.6
-140.63609443066943,0.018394356001808772,1.0635578158482886,31.405
-138.09902183646656,0.02186988999863388,1.0594074249081693,34.10333333333333
-143.0176471055491,0.018592624000739306,1.0568127193762802,35.8125
-148.24296610376874,0.019659845999849494,1.0555664521671602,37.45
-132.99422802533297,0.022237813000392636,1.054722892989072,38.541666666666664
-137.68678118275974,0.02804038899979787,1.0538384302986774,39.32142857142857
-138.4255441297895,0.04207789699925343,1.0531614865382064,39.90625
-138.34107129939494,0.0175897090008948,1.0525705874712528,40.505
-135.94184553026855,0.02028685300028883,1.0521025135537538,41.2045
-138.38950412060282,0.018460619000834413,1.0516677923225621,41.77681818181818
-142.3906338767879,0.019063426997163332,1.051301359790662,42.25375
-137.83465212106034,0.01786677100113593,1.0509801444035334,42.65730769230769
-143.23859138213507,0.018051526001363526,1.0507266628546268,43.003214285714286
-140.55064508928103,0.017990125998330768,1.0505057787204188,43.303
-141.66735576591094,0.020844493000768124,1.0503223968612632,43.5653125
-138.06675163202164,0.019221303001395428,1.0501595361094842,43.79676470588235
-143.47337682972295,0.020429298000817653,1.0500166550744054,44.0025
-139.97711900248248,0.0181128880000324,1.0498973679396064,44.19078947368421
-138.28466576362413,0.017776877997384873,1.0498065317563856,44.38125
-137.95143091119672,0.01766534799942747,1.0497177561281918,44.55357142857143
-139.88982330144793,0.017412063000083435,1.0496204201174604,44.71022727272727
-138.8286230034527,0.017279125999193637,1.0495309440349427,44.85326086956522
-141.0331041845273,0.017788368001347407,1.0494472433306987,44.984375
-139.94625737861728,0.018229176000750157,1.0493650252513056,45.105
-134.97627525804126,0.017618471997848245,1.0492850046717581,45.21634615384615
-144.90192076559111,0.017561770999745933,1.0492203149762616,45.31944444444444
-134.79416694973906,0.017459506999584845,1.0491631842685756,45.41517857142857
-137.0313601074943,0.017429802001279315,1.0490999326662893,45.50431034482759
-138.80993603287934,0.01755070200044429,1.0490400350816498,45.5875
-136.94784475163192,0.017287941001704894,1.0489820431539238,45.688870967741934
-135.89256112938273,0.01800114699988626,1.048923821353969,45.79234375
-143.3851495459959,0.017688622998830398,1.048870127904222,45.889545454545456
-141.15274781299823,0.017738848999142645,1.0488228321992474,45.991323529411765
-135.7894294120987,0.018191677999857346,1.0487748296564343,46.177285714285716
-137.01398283915236,0.018423206000006756,1.048727562940722,46.352916666666665
-141.84574320764307,0.021218522998096886,1.0486822626316141,46.51905405405405
-131.59842840907882,0.029261871000053362,1.0486372742353312,46.67644736842105
-137.07460380595003,0.029185091001563704,1.0485885198559148,46.82576923076923
-138.73296353287796,0.031054336999950465,1.048538371796321,46.967625
-142.81447300740953,0.02244690100022126,1.0484873879257166,47.102560975609755
-135.99060842505625,0.01790472899854649,1.0484386564320602,47.231071428571425
-138.28985672784313,0.020851268998230806,1.0483869562199435,47.35360465116279
-139.9405457876586,0.017104425000434277,1.0483372720551232,47.47056818181818
-141.12564016831337,0.0170928149993415,1.0482909465190022,47.58233333333333
-137.32069110394193,0.028208492001576813,1.0482451356183276,47.689239130434785
-139.74119129519008,0.01725662999873748,1.048201444211683,47.79925531914893
-137.0687184070595,0.017314399999741,1.0481584437577716,47.907604166666665
-135.59078910556136,0.01643187699955888,1.0481149798560594,48.0115306122449
-136.83176776769017,0.015913542000052985,1.0480722271879477,48.1113
-135.02310262944627,0.016093417998345103,1.0480289378081273,48.2071568627451
-134.6528831677709,0.016271709000575355,1.0479833509948668,48.299326923076926
-136.30593000655958,0.017116752998845186,1.0479376242921306,48.38801886792453
-133.72072790158242,0.017410795998293906,1.047891165706247,48.47925925925926
-137.3443649690527,0.0166936309976154,1.0478463012789947,48.57054545454545
-140.78141073208718,0.016584101000626107,1.047804205849422,48.65857142857143
-142.42929375385202,0.01641889800055651,1.0477631755532175,48.74666666666667
-135.14009199306926,0.01639562699972885,1.0477240598141977,48.85448275862069
-141.18910926125034,0.016100795999809635,1.0476866327968124,48.95864406779661
-142.14135133625203,0.016103640000510497,1.047653765147748,49.059333333333335
-133.71536036333617,0.01920851400034735,1.0476224140566401,49.15672131147541
-140.1194837486184,0.027024565000319852,1.047590052935777,49.25096774193548
-134.3874019815398,0.02385254300024826,1.0475580174343355,49.34222222222222
-135.25645175405472,0.017032203002017923,1.047524723657239,49.430625
-138.96575829579223,0.01681404299917631,1.0474915091735866,49.51630769230769
-140.75780682852263,0.01703865100047551,1.047460104566057,49.60606060606061
-133.07511192107796,0.016535865002078935,1.0474304647564368,49.70955223880597
-143.35255333559815,0.017593526000273415,1.0474023009875892,49.8697794117647
-143.4996736461461,0.022403177001397125,1.0473754073607664,50.04557971014493
-139.15377380277678,0.031836649997567294,1.0473511161392166,50.21635714285714
-139.10628079451874,0.016672980999574066,1.0473283860158777,50.38232394366197
-141.85072948422066,0.016828075998637358,1.0473065534562018,50.543680555555554
-135.99752909039782,0.015976795998576564,1.0472853118378385,50.700616438356164
-140.72994553139944,0.01622277400107123,1.0472652291139493,50.85331081081081
