Rewards,Times
-182.93782982051314,0.005169819000002462
-174.9176403000618,0.00449423600177397
-174.38787310316232,0.004082453000155511
-175.2361598376267,0.003870883999916259
-172.54328667703675,0.003991070999763906
-174.67900493498342,0.005048811000306159
-174.20561171079666,0.004295074000692694
-175.65410851870485,0.00392863900095108
-173.67781665698087,0.004984076999826357
-176.02289976204287,0.004201415999414166
-172.9755716023,0.004003364999225596
-173.23630128301792,0.003852306000626413
-175.66458001370899,0.004117269000125816
-174.56595150626774,0.004528343000711175
-173.58002613795622,0.004038155999878655
-174.79932181243748,0.00404505100028473
-170.76950492829027,0.0038724250001541806
-169.66834596077052,0.004034216000145534
-174.2202400378109,0.0041178529988974335
-171.96863144275886,0.004125815000443254
-172.15756897380544,0.004383341999491677
-171.5491476679351,0.005500473999854876
-174.00755641346296,0.00434131199886906
-171.80114272460614,0.003834602999413619
-172.42530723840773,0.003928483000636334
-173.27724167516158,0.004394885999208782
-173.11649759951607,0.00445792599930428
-173.48084825745397,0.004217006000544643
-171.25049182676466,0.004086533000081545
-171.4151403933151,0.004438509999745293
-173.83939837393763,0.00603918600056204
-172.75903374416183,0.0047374980000313375
-175.94532576579735,0.004534628000837984
-176.83949522708974,0.004285873000771972
-173.75614094938206,0.004297949998726835
-176.61873213301257,0.005836690000141971
-175.80752295875183,0.004927071000274737
-172.89823232441253,0.003948724000510992
-173.97908328224955,0.004038095000432804
-172.01774502993965,0.003917192000808427
-174.81273778720816,0.004012469000736018
-173.69510743614055,0.005971921000018483
-172.11838178873083,0.0062400420002813916
-174.51491979948113,0.004722185999416979
-175.45078428494028,0.0044787499999802095
-173.44813075858335,0.004636087000690168
-173.6038227029494,0.004015308999514673
-171.39402299001998,0.004032660999946529
-174.56449119773896,0.004826472999702673
-175.57552872167378,0.004800708000984742
-172.18681827020728,0.004913300999469357
-175.75983321721057,0.0057368450007925275
-176.1787308272382,0.0053029649998643435
-171.23472623385828,0.005446734999422915
-174.44508525158392,0.00524908300023526
-176.0552786552798,0.0051470150005479805
-173.64913292533925,0.004953584000613773
-175.95419101583812,0.005162055000400869
-173.9964818100804,0.00552434200028074
-171.2556836720696,0.005698189000104321
-175.0525434111515,0.005104638000630075
-173.6995681077056,0.0053548210002190896
-173.18396464550617,0.0051233729999512435
-172.2085027024975,0.005019302000728203
-175.89374310236542,0.004832349000062095
-174.61614219835258,0.004635436998796649
-171.82336636871096,0.004970035998412641
-175.035138425835,0.00514298299953225
-172.3892171490378,0.004775832999439444
-172.67251292348746,0.004864729001419619
-172.7735332881772,0.004722617000225
-168.7352772183259,0.004885645999311236
-172.1337060066495,0.004970471999695292
-172.45516956645423,0.00557770299972617
-169.75875208863073,0.004955853000137722
-170.79947323448386,0.005459176000440494
-172.41603341920438,0.005529498000105377
-172.99905937607878,0.005429683000111254
-176.14088275588085,0.005231078999349848
-170.51057803486162,0.004119905999541516
-173.76608224956146,0.004035732000484131
-169.68234969337803,0.00397447499941336
-174.38709258853686,0.004068913000664907
-174.67889830128047,0.004228117000602652
-175.3078293407333,0.003973742998932721
-174.17856665438762,0.004077420999092283
-173.0818324725661,0.004420271000853972
-170.58439099125357,0.0042304440010047985
-174.5072112493965,0.00407261300002574
-176.4558761652436,0.004310683999938192
-171.32625579368084,0.0038304579992836808
-173.71367455274125,0.005320256999257253
-171.86086763080718,0.007651410999533255
-172.77934745993386,0.005962794000224676
-174.77355879476139,0.007349064999725669
-173.46195349888413,0.006044337000494124
-176.93728709492189,0.005403191999939736
-173.97757288169475,0.004320387998450315
-171.70757760444027,0.004159980999247637
-174.04056954442365,0.004263572001218563
