Rewards,Times
-194.86750228851213,0.00391798899974674
-194.20819110641318,0.003712962001154665
-195.53351459968889,0.0037684989991248587
-192.68522501525138,0.004334009998710826
-194.34553248775563,0.0037882979988353325
-193.45315498781304,0.0037621569994371385
-192.82511618645486,0.003764021001406945
-195.25370386878092,0.0037748370005283504
-193.7997224885499,0.0040074639997328635
-193.31859173325367,0.003779633000376634
-194.99590840005305,0.003921697998885065
-194.39302161751118,0.0038242620005621577
-195.75518875052802,0.003735314001387451
-191.90161918479498,0.00377049599919701
-193.30750720127463,0.003762320998066571
-193.9237835083752,0.003957582000293769
-193.05754749634164,0.0037969880003947765
-194.90778645094045,0.0037956069994834253
-191.29788087667254,0.003749363999813795
-197.35734347807937,0.003809453000430949
-193.04236371024737,0.0037289730008342303
-193.96272088639992,0.003928789999044966
-195.7689993016143,0.0038203169984626583
-197.20854359644795,0.0037753720016917213
-196.39623503163398,0.003926721999596339
-194.7889757630289,0.0039191570002003575
-193.64106676226436,0.0038122679991647603
-192.37659409937268,0.0037873899997794068
-192.92037407028533,0.0037296470010187476
-191.8846683785488,0.0039004849985940383
-192.1980379564917,0.003739036999468226
-194.84171716530528,0.0038270250003552063
-193.60750758139406,0.0037067599993315524
-190.7159698806758,0.003876049000537023
-193.3250475241283,0.003680161000811495
-194.78260135032636,0.0038345140000456013
-194.83071053021234,0.0037216219995752906
-191.15596463742244,0.0037173599997186104
-193.58499876041816,0.003849639999680221
-193.26812717767788,0.0038903449982171877
-193.0917204455713,0.0038254089999827556
-196.56663739230368,0.00383431599882897
-194.5099946301815,0.0037527360013336875
-191.77824526830878,0.003966309000097681
-190.70295252584376,0.0037853269997867754
-194.53374363419437,0.0038779960002284495
-194.61718621159153,0.003959292001673021
-196.36183149603036,0.0038374230021145195
-192.54718210152274,0.0038392569983261636
-195.90168514239747,0.003712093001231551
-189.020447867823,0.0037455020003835673
-197.35331519474823,0.003831324999919161
-195.37309125387438,0.003884605999337509
-193.85735892446974,0.003784470998798497
-192.826975964639,0.0038924219988984987
-192.9961041337026,0.003923244998732116
-189.43736952655817,0.003802430999930948
-196.3368517148874,0.0037947669994900933
-193.64137911245962,0.0038315120004699566
-188.15125098528281,0.00391951799945673
-194.23792994721785,0.004050649998825975
-193.72621637318198,0.003715352999861352
-193.9072377838326,0.0038840860000345858
-194.26003048700733,0.0039023160003125667
-196.31142580636606,0.003789194000128191
-192.45171872864327,0.0037788339998223817
-191.41215559735758,0.0038188109989278018
-191.58621914743617,0.003899349000712391
-194.05040590656662,0.003888599001802504
-194.48750378294838,0.003860454000241589
-192.83985905666626,0.0039001930004451423
-192.60263920475353,0.0037269259986351245
-192.50821229534645,0.00377176400157623
-194.0654546883022,0.003771256000909489
-196.65126088981143,0.004153650999651291
-195.0227443128671,0.003887229999236297
-193.2042588054726,0.004084966001682915
-193.70169439503738,0.003915228999394458
-192.76505791401078,0.0038575709983706473
-191.50468070965985,0.004034225001523737
-194.6052793309954,0.003876779999700375
-196.59788377713133,0.003709047999873292
-193.7361518761445,0.0037820800009649245
-195.31882003106836,0.003779138999234419
-196.25429099691976,0.003873097000468988
-195.83967436152977,0.0038197489993763156
-197.14274407054359,0.0038840499985963108
-193.85115685277907,0.00385490300017409
-193.8874433157987,0.004050403998699039
-190.6073870848343,0.003805172000429593
-194.8820891860625,0.0039858090007328425
-194.70434718456983,0.0037991069999407045
-193.63141987033822,0.0038869060011347757
-192.82047258162638,0.00403199799824506
-193.79557959191519,0.003789822998805903
-193.15394276894057,0.0037410069984616713
-195.5401734573952,0.0038072139988071284
-194.1665667883255,0.004138817001366988
-194.23460031639138,0.003858357999997679
-194.2366801736028,0.003823876999667846
