Rewards,Times,Entropy,Coverage
-154.55699199202544,0.006632927999889944,1.072571680081719,4.8
-153.16807017070477,0.00579771200165851,1.0709777363520834,5.225
-148.54573274886354,0.006741613998892717,1.0697470047106226,5.483333333333333
-159.2394382364913,0.006650571001227945,1.0691590193584373,5.6125
-154.12964791757145,0.005767300002044067,1.069087010428075,5.725
-154.41087757588608,0.006744137999776285,1.0691760059516067,5.854166666666667
-150.7057593950732,0.0061977560014929624,1.0692230015915125,5.946428571428571
-151.3523620655175,0.007683915999077726,1.0691381844080263,6.035625
-160.30237508929451,0.00794416700169677,1.0691309282689736,6.142777777777778
-154.2578121798002,0.007027033000485972,1.0691692491490057,6.2285
-161.98829596859102,0.006814946001395583,1.0692023199849554,6.298636363636364
-153.1638130352699,0.006957471997302491,1.069291146819512,6.357083333333334
-151.38283860825726,0.007020067000412382,1.0693516178182878,6.406538461538462
-154.09861431921064,0.006291993000777438,1.0693772474871301,6.448928571428572
-157.72121257323295,0.0064090690008015375,1.0694026256459517,6.493
-157.05477707892615,0.005745545000245329,1.0694546218112615,6.5559375
-161.5893334831241,0.006192045000207144,1.0695218926716634,6.611470588235294
-157.84556345568564,0.007035201000107918,1.0695957577851014,6.660833333333334
-157.40989709985902,0.005942075999628287,1.0696750121464975,6.705
-157.85459102297693,0.0061842570011503995,1.0697498863225605,6.74475
-153.9787929698519,0.007543844999163412,1.0698226288147519,6.780714285714286
-152.24331033337606,0.006407822999462951,1.0698713156831656,6.813409090909091
-154.93701360192227,0.00821368899953086,1.0699139318021662,6.843260869565217
-154.38970239810763,0.0070577650013729,1.0699487850913354,6.870625
-151.3662813087864,0.007090306999161839,1.0699792138588253,6.8958
-149.12396417384045,0.006516411000629887,1.069994141970714,6.919038461538461
-151.3036486569842,0.006561545000877232,1.0700024377929356,6.940555555555555
-161.9560036887333,0.005948943000112195,1.0700091603618038,6.960535714285714
-160.90702913596286,0.006295822000538465,1.070024529808718,6.979137931034483
-154.1542993178473,0.007077249002177269,1.0700427268312518,6.9965
-160.46331283261028,0.00595203700097045,1.0700631270758492,7.012741935483871
-158.5723135199621,0.006809791996784042,1.0700853485226067,7.02796875
-152.89166011207124,0.006928639000689145,1.0701050108416976,7.042272727272727
-154.4295758019841,0.006196158999518957,1.070120426918531,7.055735294117647
-159.342427023486,0.006668115001230035,1.070138970549718,7.068428571428571
-154.01023050259792,0.006204918002185878,1.0701582400975795,7.080416666666666
-154.02064249212197,0.006428088001557626,1.070175248318717,7.091756756756757
-159.74912196423261,0.00666236399760237,1.0701925028584303,7.1025
-160.11550259526115,0.008136229998781346,1.07021262296528,7.112692307692308
-154.52533757659003,0.006039926999656018,1.0702363401820134,7.122375
-156.20644007423303,0.006164029001374729,1.0702582833159857,7.131585365853659
-155.65477073912203,0.00893552500026999,1.0702784077050644,7.140357142857143
-157.01733924166152,0.010959183998056687,1.0702964598238018,7.1487209302325585
-157.13819940744634,0.010698696000035852,1.0703137153812652,7.156704545454545
-155.76124112112802,0.006225886000902392,1.0703325200133416,7.164333333333333
-158.32220869463544,0.006929504001454916,1.0703515839218127,7.1716304347826085
-152.3826051384823,0.007522570000728593,1.0703690495668636,7.178617021276596
-152.1043769432317,0.006708930997119751,1.0703840354652505,7.1853125
-153.72688524261872,0.0069613849997404035,1.0703957677854856,7.191734693877551
-154.84299281457547,0.006491543000156526,1.0704066880919434,7.1979
-151.05532706302984,0.006030605002015363,1.0704165842119555,7.203823529411765
-159.29491856334676,0.0065941530009149575,1.0704257902260994,7.209519230769231
-159.91127582279051,0.005719748001138214,1.070436688227874,7.215
-154.1922249368787,0.006303220000700094,1.0704480777967098,7.220277777777778
-158.24140560873292,0.006142157998983749,1.070459380787776,7.225363636363636
-156.08503055061385,0.006678810001467354,1.0704712398764809,7.230267857142858
-152.3689108380119,0.006138217998377513,1.0704839913889246,7.235
-154.49054369640044,0.006235567000985611,1.0704939464826373,7.2395689655172415
-158.29597224579695,0.006027990000438877,1.0705038220316136,7.243983050847458
-156.40022383125356,0.0070856909998110494,1.070513928764519,7.24825
-152.82187844049204,0.007942614001221955,1.0705227094728973,7.252377049180327
-156.53291389464002,0.009741301999310963,1.070529917088012,7.256370967741936
-148.1027578244548,0.010508177001902368,1.0705370729833628,7.260238095238095
-153.426549995478,0.007660053999279626,1.070541514981806,7.263984375
-153.98744145798463,0.010893220997531898,1.0705447774847927,7.267615384615385
-155.74883362436137,0.009685700000554789,1.0705475094614059,7.271136363636364
-154.23136862012677,0.007740295002004132,1.0705508319715562,7.2745522388059705
-155.79302876509132,0.007290716999850701,1.0705530666263199,7.277867647058824
-154.83471577061505,0.00744706899888115,1.0705551988161384,7.281086956521739
