Rewards,Times
-190.47527253399593,0.003840457999613136
-195.14544350328285,0.0038716769996972288
-193.68363730076638,0.0038253320012881886
-194.12895374973075,0.0038848000003781635
-195.21732911428262,0.0038189050008077177
-193.40284433001187,0.0038515510002616795
-192.11684195883444,0.003826603000779869
-192.51121111848602,0.0038079600009950807
-195.22066421522453,0.0038517920003505422
-192.79767064896976,0.00391597399910097
-192.0062999001059,0.0038746429994353094
-193.10519171088154,0.003994778999476693
-196.8095441220887,0.00412855099857552
-198.35721023533145,0.003939639999443898
-195.08308736765125,0.003872326000710018
-194.65499919360988,0.0038306670001475142
-192.380142623179,0.0039244550008152145
-197.6884026490006,0.0038820670002314727
-195.40910057801142,0.0039252190012484785
-196.62545001306248,0.004117954998655478
-193.19253991896562,0.004355873000022257
-192.8305010963303,0.003980612999730511
-192.25041822398214,0.0038735829990764613
-196.39108068936585,0.003918455999373691
-195.24260270737057,0.003944835999573115
-192.227629966869,0.003978231999353738
-194.12450053011068,0.004204344999452587
-193.04088325650872,0.003946333000785671
-193.30992608236664,0.003968643999251072
-195.60809364912117,0.004097431999834953
-194.89390911235998,0.004074062999570742
-194.3063229456846,0.003948137000115821
-194.51326764037557,0.003976102999440627
-195.35564315449,0.004000395999464672
-195.22939330510127,0.004406934000435285
-193.77277402634684,0.0041427509993081915
-192.17867374566154,0.004658371999394149
-194.02467470280592,0.0038914519998070316
-195.89616345409468,0.0041762699995888395
-194.52379368991495,0.004024975999782327
-190.06475339899754,0.0038721419994544705
-195.97582261844167,0.004092652999970596
-193.7971644754833,0.004014233999914723
-193.38454731368904,0.004016518999851542
-193.49308224295586,0.004176091999252094
-195.89460535755705,0.0038054920006834435
-193.0513370809736,0.003995672999153612
-196.2393738313118,0.00392639199984842
-195.73336837115718,0.003963633000093978
-194.54462340643153,0.003971250999165931
-194.79256379050855,0.0038602019984682557
-192.3267239614551,0.003830507999082329
-194.2775546080577,0.0039858439991076015
-195.65888280570377,0.003951689000386977
-195.3305929800495,0.004030282000021543
-193.74162597657588,0.003846897999610519
-195.26775412459355,0.0038598939987423363
-192.2650532591431,0.004019268000120064
-198.31932681643582,0.0038188090006588027
-193.8777731803007,0.0038052139994397293
-193.71928222858713,0.0038407520001055673
-194.25025186495463,0.0038860189997649286
-195.26473216255297,0.003927514999813866
-193.41657175724467,0.003915623999782838
-192.1621018239319,0.0038835319995996543
-193.18182894805415,0.0038467370011494497
-191.67659712691864,0.003943805999297183
-196.5802172450154,0.003913407999934861
-193.02463992383764,0.004054919000045629
-194.49605928276486,0.0039435579998826145
-192.32060885884036,0.003880631000356516
-197.35625160207184,0.003874378999898909
-192.53886293452146,0.003873630000889534
-194.1007557481897,0.003881313999736449
-193.28129333830634,0.0038408759994490536
-194.35276389094116,0.0038575760001549496
-193.9165456180138,0.0038104859994200525
-194.59040038349315,0.0039859999994223475
-195.70757534599178,0.00397694100116496
-192.74275046847998,0.0038777850002225025
-193.87395149084156,0.0039048580011876765
-192.89901666442884,0.0039029879997542595
-190.77283327828147,0.0038433629999053663
-195.38447354669495,0.0037948639997921418
-193.6251043490799,0.003834325000207173
-193.09980667096028,0.004038340000261087
-195.21629246298397,0.0038285839986929204
-196.54024030685855,0.0038274749992706345
-194.89046135166444,0.0038633270013087896
-189.33440235770368,0.00383977000034065
-193.30262624992153,0.0038582490009139293
-193.20836478264613,0.0039467990006960465
-192.72470288157453,0.003958215999737149
-191.1222062489928,0.003774207000096794
-195.12854572298747,0.0038126190011098515
-194.86002860467943,0.003997180999285774
-196.41305118047333,0.003893173999822466
-191.40616307559372,0.003760179999517277
-193.10321524079782,0.004448407999880146
-193.64192339510618,0.004194803999125724
