Rewards,Times
-194.1209152712256,0.013678019000508357
-196.78830953544733,0.004629741999815451
-195.11940612971438,0.005056405000650557
-198.209543160696,0.006917926000169245
-197.523531060045,0.0049767630000133066
-197.75977751933405,0.004227131000952795
-196.37954973893068,0.004305431999528082
-198.5203829623662,0.004255817999219289
-196.4212938640581,0.0042765110003529115
-198.37702808090998,0.005151146001153393
-197.95474129383234,0.005840372999518877
-197.75328199024784,0.006384413000341737
-198.96392030128374,0.006731951999099693
-194.62078641853074,0.0048375150002539155
-196.93289198505119,0.004638182000344386
-196.63817814003306,0.005370744000538252
-197.72978267206403,0.004536536000377964
-196.90302607456732,0.004689174000086496
-196.1621961348332,0.005106954000511905
-195.43525681231685,0.004097643000568496
-197.51961822599472,0.004028765000257408
-196.60544921952913,0.004053796000225702
-196.83518317448346,0.004000072999624535
-196.57022118925204,0.004099589999532327
-199.93740112066362,0.004119765998912044
-194.76836090930553,0.004428408999956446
-197.33290334730856,0.004468673000956187
-197.69952377904153,0.004290569998702267
-194.07089362533665,0.004449585998954717
-194.85900051717795,0.0042695729999104514
-195.43203675542318,0.0043188950001786
-195.54026742401277,0.004218734999594745
-197.62678013013064,0.004446594000037294
-197.2447255387486,0.004645420000451849
-195.68268664394012,0.004303055999771459
-196.49462086853836,0.004144530000194209
-196.66675245704582,0.004163845000730362
-196.58691551060326,0.004140406001824886
-193.84763527359587,0.004194692000746727
-194.01755137788186,0.0039992630007327536
-194.51644218378885,0.004171907000709325
-195.14793777941534,0.004445407001476269
-195.93355794739432,0.004406369000207633
-196.5516348315284,0.004860665999876801
-196.97067466184689,0.004244928999542026
-196.6963757892725,0.0049944160012819335
-196.83532151512617,0.004484706999646732
-197.30868294287293,0.004367599999532104
-193.556481232405,0.004133050000091316
-198.90881048553766,0.004175785999395884
-196.40028563210265,0.0041447369995876214
-194.31717312705234,0.00463120200074627
-195.56604508393934,0.006099052998761181
-196.0289493841643,0.0041755429995828305
-197.69567258471994,0.00440205099992454
-193.29217917100104,0.0062362699996447194
-194.81003041288164,0.0065698349993908774
-197.1631997952528,0.007378269000037107
-195.303585212607,0.0049092009995365515
-196.68348631825103,0.004080312999576563
-194.31316264234232,0.0040741539995360655
-198.2863793865146,0.004125663000013447
-193.95828961020123,0.004412998999323463
-194.27469053099173,0.0041372349995072
-198.446862431232,0.004136549000249943
-192.17414842499045,0.004234471002127975
-194.96526749415546,0.004431100000656443
-196.31955318315275,0.004513131998974132
-194.06316430156733,0.004385705000604503
-193.44347339769047,0.004597049000876723
-194.54120520656113,0.004405834000208415
-193.65820620935705,0.004514734999829671
-194.61871535060763,0.00544604800074012
-195.55994248133513,0.004619764000526629
-195.49743308790403,0.004678734000335681
-194.81802021477776,0.00465044099939405
-193.53789725953075,0.004546903000154998
-194.72966071480653,0.00476148800124065
-194.57403196874813,0.006230949000891997
-198.21538100795803,0.005689429999911226
-196.46254006055923,0.004521855000202777
-194.926420197026,0.003941563999542268
-196.21668798228455,0.004036064000247279
-198.786654977107,0.004166555001429515
-195.38115635909932,0.005303998999588657
-191.43653562008456,0.004903094000037527
-194.20518826394957,0.004213072000275133
-198.79623371109653,0.004677145999739878
-194.131563212141,0.0040688910000608305
-193.355834448747,0.004233869999734452
-194.21688175800566,0.004325860001554247
-193.46581936877033,0.004232001999334898
-193.70253018515623,0.004105006000172579
-195.79293747124194,0.004202493999910076
-193.99348024722184,0.004388552000746131
-194.25475479502853,0.0041608639995683915
-193.84667851782785,0.004256264000723604
-194.00948013498584,0.005496619999030372
-195.52419251793134,0.004448429999029031
-194.69805578339717,0.004957989000104135
