Rewards,Times,Entropy
-1983.4545022826048,0.012771421005018055,2.3317046894196913
-1544.7078566107841,0.012822635996853933,2.217786107678363
-2219.9614790498954,0.018526167997624726,2.14670622881908
-2239.670265638029,0.018034410002874212,2.0889842475445293
-2148.6969132814415,0.017636123000411317,2.044836872275383
-2175.786687093129,0.017692666999064386,2.010314168522942
-1799.6393778624517,0.014627998998621479,1.9827408413874088
-1684.540235195557,0.013911530002951622,1.9603146764695232
-1771.9448062052863,0.014719161997782067,1.9416758827990064
-1629.4610833155853,0.01346011700341478,1.925862313653617
-1355.5336696676175,0.011641579997958616,1.9123518969125572
-1357.8655045030255,0.011779509000480175,1.9007166683506687
-1426.6787322281102,0.012198393000289798,1.8904608516378958
-1238.820881128502,0.010437637999420985,1.8814115986905056
-1107.3500463065664,0.009562454004772007,1.8734427774983269
-1203.4634960693804,0.01034555499907583,1.8663736529236525
-1066.1659395563486,0.009070384997176006,1.860080689611973
-1033.0693392760952,0.00904351799748838,1.8544142002083812
-1096.8983711861792,0.009379169997991994,1.8492649172676026
-1064.2854126178327,0.009296540999785066,1.844595178675583
-1049.3159443301731,0.008990041002398357,1.840315715869333
-1155.5759077586367,0.009829575000330805,1.8363633700282938
-1163.635757803638,0.010056293993256986,1.8326945816237779
-1149.1285623411502,0.009804518003948033,1.8292795460730058
-1008.0045367492977,0.008603627000702545,1.8261162775736248
-1042.4956789593878,0.008780422996496782,1.8231714281160745
-992.2993271543022,0.00858497800072655,1.8204021547698317
-983.9599951786795,0.008778237994993105,1.8177904455172684
-973.2444235629076,0.008501667997334152,1.815315963032506
-895.4721829561371,0.007801381995668635,1.8129723039433623
-794.4305169385483,0.006998407996725291,1.8107602395832958
-783.2784144055336,0.007014448996633291,1.8086621249285233
-830.8988922548389,0.007336917000357062,1.8066729506146155
-852.930127521482,0.007496881001861766,1.8047750410408279
-841.0696272765507,0.007619446003809571,1.8029608748269499
-864.9740111525405,0.007588554000249132,1.801226395842784
-899.3167536880802,0.007919418999226763,1.7995622439393584
-881.6575896570342,0.007897130001801998,1.7979671813177274
-855.3362880359167,0.00748507900047116,1.7964368495125336
-824.7644170260969,0.007219983995892108,1.7949669777982509
-865.2167213983987,0.007692411002935841,1.7935530397891566
-973.7639034019319,0.0084663309995085,1.792190639837014
-919.7163948025584,0.007997272000648082,1.7908799365932158
-936.5632042957925,0.007704066999722272,1.7896198396247742
-885.1948961844265,0.007997212001355366,1.7883991570565183
-940.7637676224376,0.00821176900411956,1.7872162060101617
-923.5506512948388,0.008187612007604912,1.7860695436112586
-934.1636255789468,0.008016168001340702,1.784955322247378
-898.0460610983671,0.007701299994951114,1.783874565575192
-895.415029656026,0.007840929004596547,1.7828231217202768
-898.7121869125018,0.007928051005583256,1.7817942739433505
-967.4875436327852,0.008319040996721015,1.780793072166575
-882.2384137303825,0.007715084002120421,1.7798160211599212
-859.4518324324857,0.007567264999961481,1.778857967441091
-834.7762204765062,0.0076320139993913474,1.7779185007460407
-842.9249151958185,0.0073738379986025395,1.776998762355647
-846.5071231695567,0.007350637004710734,1.7760970186569434
-822.1797095539648,0.007474043994443491,1.775213101996651
-855.7650831895411,0.007417062998283655,1.774348137995867
-886.3134281480164,0.007692466001026332,1.7734986383542597
-827.723958334986,0.007347372001968324,1.7726618631775943
-825.0397062901953,0.007274356007110327,1.7718386996891147
-931.4912830426114,0.008182118008844554,1.7710255778619013
-867.4410998123544,0.0075214300025254486,1.7702210973838317
-879.7404755144322,0.007437940000090748,1.7694272693146116
-924.4393763913233,0.00794445899897255,1.7686441318046733
-856.6847841244104,0.0077708459994755685,1.7678690493881941
-801.8729009669291,0.007224652998847887,1.7671029348328822
-857.7095135147844,0.007547067999839782,1.7663456009355936
-858.758166751606,0.007494818004779517,1.7655986243290769
-907.2096286431532,0.007919029003242031,1.764858516685157
-938.0363258091897,0.00821011799853295,1.7641232433444018
-861.1844006222423,0.007555020997533575,1.7633938193234369
-837.1939921487326,0.007405395997921005,1.7626703348146326
-908.280986000926,0.007913473000517115,1.761951930719002
-889.461849305433,0.007851433000760154,1.7612385011012097
-914.6598956208417,0.0092316910054069,1.7605297579132453
-906.999000647833,0.008226635999744759,1.759824827455198
-853.8402707601001,0.007363435998558998,1.7591267429447806
-847.0220548668051,0.007623421994503587,1.7584347723879068
-907.7311961295096,0.00804579899762757,1.7577495286471607
-865.9826795340457,0.007945909003028646,1.7570698779416531
-877.1336113561489,0.007935303001431748,1.7563970180731492
-854.1147820987183,0.00806226399843581,1.7557295620689306
-837.7595360960206,0.007842147999908775,1.7550683282256674
-904.7863974270417,0.008397068000631407,1.7544127089311377
-874.9358657368714,0.007811337995808572,1.753761870523871
-741.9696180292751,0.0068701400002464654,1.7531170520897177
-845.3316039789753,0.007784266002709046,1.7524775474321974
-951.3584779751656,0.008267712001688778,1.7518429514870804
-920.1509078201301,0.007860009998548776,1.751215408649678
-867.7741600714442,0.007725638003321365,1.7505941605327608
-857.4357761989453,0.007871171000879258,1.7499790174316314
-827.0111541058062,0.0076984859991353,1.7493692565895633
-932.3758537203684,0.00864366599591449,1.7487627517771456
-917.4468690077116,0.008613214001525194,1.7481585019377202
-909.3548213553664,0.008525673000840471,1.7475568454197161
-936.4546316246228,0.008351042005233466,1.7469580468058559
-940.6613926841684,0.008294130999129266,1.7463634584987016
-856.4956696875795,0.008058159002102912,1.7457717673155344
